Human gene name,Gene name
IFNA6,Ifna5
IFNA1,Ifna5
IFNA2,Ifna5
IFNA8,Ifna5
IFNA5,Ifna5
IFNA16,Ifna5
IFNA10,Ifna4
IFNA4,Ifna4
IFNA13,Ifna4
IFNA21,Ifna4
IFNA7,Ifna4
IFNA14,Ifna4
IFNA17,Ifna4
IFNA6,Ifna4
IFNA1,Ifna4
IFNA2,Ifna4
IFNA8,Ifna4
IFNA5,Ifna4
IFNA16,Ifna4
APOC4,Apoc4
SPAM1,Hyal5
HEPH,Heph
IFNA10,Ifna1
IFNA4,Ifna1
IFNA13,Ifna1
IFNA21,Ifna1
IFNA7,Ifna1
IFNA14,Ifna1
IFNA17,Ifna1
IFNA6,Ifna1
IFNA1,Ifna1
IFNA2,Ifna1
IFNA8,Ifna1
IFNA5,Ifna1
IFNA16,Ifna1
IFNE,Ifne
MIR31,Mir31
SCAF1,Scaf1
TMEM229A,Tmem229a
RNF122,Rnf122
SF3B5,Sf3b5
TBATA,Tbata
CDK11B,Cdk11b
CDK11A,Cdk11b
HERC3,Herc3
,Herc3
RBMXL1,Gm7324
CSNK2A2,Csnk2a2
BAD,Bad
RNASE2,Ear1
RNASE3,Ear1
AP1G2,Ap1g2
FAM110C,Fam110c
PIGS,Pigs
ANKRD42,Ankrd42
PLCB3,Plcb3
SNORA65,Gm24613
LAMB1,Lamb1
CDK18,Cdk18
SQSTM1,Sqstm1
FAM234B,Fam234b
TARBP2,Tarbp2
ADAMTS14,Adamts14
CDRT1,Fbxw10
FBXW10,Fbxw10
ATG16L1,Atg16l1
MTAP,Mtap
,Mtap
GNAT3,Gnat3
CHERP,Cherp
GPR37,Gpr37
JPH4,Jph4
NAP1L5,Nap1l5
EXOC6B,Exoc6b
PTCH2,Ptch2
GNAI1,Gnai1
NPFF,Npff
PPP1R14B,Ppp1r14b
ATF7,Gm28047
ARMC1,Armc1
SUN2,Sun2
PRF1,Prf1
UNC119,Unc119
APOC1,Apoc1
CRMP1,Crmp1
PALD1,Pald1
RNASE2,Ear10
RNASE3,Ear10
RAP1GDS1,Rap1gds1
ANG,Ang5
RRAS,Rras
ANG,Ang6
DHRS2,Dhrs2
VEGFB,Vegfb
MED14,Med14
KIF7,Kif7
NODAL,Nodal
MIR23B,Mir23b
MIR27B,Mir27b
MMP23B,Mmp23
MIR24-1,Mir24-1
PTCH1,Ptch1
EIF4EBP2,Eif4ebp2
CRISP3,Crisp3
TTI2,Tti2
DNAJC4,Dnajc4
LRRC20,Lrrc20
MGAT4B,Mgat4b
RNASE2,Ear2
RNASE3,Ear2
PHF1,Phf1
POT1,Pot1a
NPFFR1,Npffr1
PPA1,Ppa1
NUDT22,Nudt22
CDKN2B,Cdkn2b
DHRS4,Dhrs4
DHRS4L2,Dhrs4
CCDC113,Ccdc113
BTBD19,Btbd19
EVC,Evc
NAXD,Naxd
CDRT4,Cdrt4
SAR1A,Sar1a
SPR,Spr
DLD,Dld
FOXN1,Foxn1
TRPT1,Trpt1
HNRNPR,Hnrnpr
RNVU1-25,Gm24691
U1,Gm24691
RNVU1-26,Gm24691
RNVU1-24,Gm24691
MIR711,Mir711
FERMT3,Fermt3
FAM13A,Fam13a
UCN2,Ucn2
CRISP3,Crisp1
TEKT3,Tekt3
DZIP1L,Dzip1l
TYSND1,Tysnd1
SLC26A3,Slc26a3
PRR12,Prr12
MED12L,Med12l
AIFM2,Aifm2
STIP1,Stip1
PCF11,Pcf11
SLC13A2,Slc13a2
RASGRP3,Rasgrp3
EDA2R,Eda2r
ETV4,Etv4
GSG1,Gsg1
PTGDR,Ptgdr
RPS6KA4,Rps6ka4
EVC2,Evc2
PLAGL1,Plagl1
CPEB3,Cpeb3
NPTXR,Nptxr
AR,Ar
CBLL1,Cbll1
PTGER2,Ptger2
SLC35E1,Slc35e1
APOE,Apoe
CUTA,Cuta
CARMIL3,Carmil3
MPP4,Mpp4
USP9X,Usp9x
DMRTA1,Dmrta1
MAK16,Mak16
DYNLT4,Dynlt4
KLF18,Zfp352
EMX1,Emx1
STK32B,Stk32b
PEBP1,Pbp2
PHLDB1,Phldb1
TIGD2,Tigd2
,Med26
MED26,Med26
LUZP1,Luzp1
GPRIN3,Gprin3
CYTL1,Cytl1
PRSS54,Prss54
USP47,Usp47
ATF7,Atf7
MSX1,Msx1
TBP,Tbp
GRM8,Grm8
SEZ6L,Sez6l
MIB2,Mib2
SLC46A1,Slc46a1
GINS3,Gins3
SMIM7,Smim7
MIR592,Mir592
SFXN5,Sfxn5
MAML1,Maml1
RXFP4,Rxfp4
FUT10,Fut10
GTF2E1,Gtf2e1
HSD17B3,Hsd17b3
SYT6,Syt6
MEOX1,Meox1
RANBP1,Ranbp1
PMP22,Pmp22
DDX3X,Ddx3x
,Gm25777
,Gm25777
DGCR8,Gm49776
EMP1,Emp1
TRMT2A,Trmt2a
TMEM38A,Tmem38a
FAM98A,Fam98a
,Slc35d2
SLC35D2,Slc35d2
SOST,Sost
MARCHF5,Marchf5
HS3ST3B1,Hs3st3b1
OPHN1,Ophn1
CARS2,Cars2
ITPR1,Itpr1
SARM1,Sarm1
PDCD2,Pdcd2
IDE,Ide
TXNDC16,Txndc16
FNDC10,Fndc10
PLK3,Plk3
RNU6-1209P,Gm24126
Y_RNA,Gm26124
GPR171,Gpr171
ATG4A,Atg4a-ps
OLFML3,Olfml3
CRISP2,Crisp2
RNU6-851P,Gm25141
MACROH2A2,Macroh2a2
ATP5MC2,Atp5g2
STPG2,Stpg2
COX10,Cox10
CBX6,Cbx6
KIF11,Kif11
ZNF367,Zfp367
ZC2HC1B,Zc2hc1b
LEMD1,Lemd1
CANX,Canx
ITGAM,Itgam
ING1,Ing1
LTV1,Ltv1
,Ltv1
NYX,Nyx
HABP4,Habp4
P2RY14,P2ry14
YIPF6,Yipf6
ANKRD10,Ankrd10
PHACTR2,Phactr2
KLHDC8A,Klhdc8a
SSU72,Ssu72
PRDM7,Prdm9
TATDN3,Tatdn3
SPTBN2,Sptbn2
GPR87,Gpr87
RNU6-374P,Gm22573
P2RY13,P2ry13
RPS8,Rps8
STARD8,Stard8
CDC14B,Cdc14b
CDC14C,Cdc14b
PDHA2,Pdha2
CALCOCO1,Calcoco1
P2RY12,P2ry12
TMEM240,Tmem240
MTFR1,Mtfr1
SNORD38B,Gm22980
SNORD38A,Snord38a
SNORD46,Gm26330
MYO18B,Myo18b
SNORD39,Snord55
SNORD55,Snord55
ELAVL2,Elavl2
CBY3,Cby3
CRIM1,Crim1
EFNB1,Efnb1
Metazoa_SRP,Gm27956
NWD1,Nwd1
CEP131,Cep131
FUCA2,Fuca2
PJA1,Pja1
DGCR8,Dgcr8
RBM4B,Rbm4b
COL13A1,Col13a1
NALF2,Nalf2
EDA,Eda
CPNE6,Cpne6
KHDC4,Khdc4
DNM3,Dnm3
HOXC13,Hoxc13
NCOR2,Ncor2
MMUT,Mmut
HOXC12,Hoxc12
RBM4,Rbm4
,
HOXC11,Hoxc11
HOXC10,Hoxc10
HOXC5,Hoxc5
MIR196A2,Mir196a-2
HOXC9,Hoxc9
MIR1306,Mir1306
MIR3618,Mir3618
TANGO2,Tango2
PTCHD4,Ptchd4
PLEKHS1,Plekhs1
HOXC8,Hoxc8
CLDN18,Cldn18
OPN5,Opn5
HOXC6,Hoxc6
CHD1,Chd1
APOBEC3H,Apobec3
IZUMO3,Izumo3
SOX14,Sox14
NDRG4,Ndrg4
,Vtn
VTN,Vtn
SCARNA4,Gm25820
,Gm25820
SCARNA4,Gm25820
,
IL20RB,Il20rb
IGSF10,Igsf10
LARP7,Gm12666
U6,Gm22605
KIF2C,Kif2c
PRXL2C,Prxl2c
ARCN1,Arcn1
MIR185,Mir185
RNU1-109P,U1
DCLRE1A,Dclre1a
COMT,Comt
RAB11FIP5,Rab11fip5
HS3ST3A1,Hs3st3a1
CFAP97D1,Cfap97d1
GPR137C,Gpr137c
SNCA,Snca
AWAT2,Awat2
NRL,Nrl
SEBOX,Sebox
RIT1,Rit1
NSL1,Nsl1
TMEM199,Tmem199
NOTO,Noto
TXNRD2,Txnrd2
OTUD6A,Otud6a
ERO1A,Ero1a
CASK,Cask
PEX3,Pex3
MMRN1,Mmrn1
PFKFB4,Pfkfb4
FEZ2,Fez2
MIR199A2,Mir199a-2
MIR214,Mir214
BATF3,Batf3
TEPSIN,Tepsin
NUAK2,Nuak2
ZNF800,Zfp800
TUSC1,Tusc1
RNU5E-4P,Gm25099
RNU5E-1,Gm25099
RNU5E-4P,Gm23143
RNU5E-1,Gm23143
RNU6-1256P,Gm24796
AADACL2,Aadacl2
RNU5E-4P,Gm23287
RNU5E-1,Gm23287
AADAC,Aadac
PSMC6,Psmc6
ARMH1,Armh1
SYT11,Syt11
BHLHE40,Bhlhe40
SUCNR1,Sucnr1
FAM71A,Fam71a
ATAD3A,Atad3a
SAG,Sag
RNU6-952P,Gm24382
HIPK1,Hipk1
NDUFAF8,Ndufaf8
HOXC4,Hoxc4
CDK20,Cdk20
RGMB,Rgmb
ADAT2,Adat2
GCC1,Gcc1
POLDIP2,Poldip2
CBX7,Cbx7
SMYD5,Smyd5
SETD6,Setd6
RAB30,Rab30
RNU6-552P,Gm25598
ADGRF4,Adgrf4
DKK3,Dkk3
SIN3B,Sin3b
ITGAM,Gm49368
PCK2,Pck2
NEUROG3,Neurog3
FAM240B,Fam240b
AIG1,Aig1
GRIN2B,Grin2b
NCK1,Nck1
ATF3,Atf3
HNRNPH1,Hnrnph1
PRRG2,Prrg2
ZSWIM6,Zswim6
PDGFB,Pdgfb
SMIM15,Smim15
TMCC2,Tmcc2
SLC35G2,Slc35g2
IFT46,Ift46
F13A1,F13a1
VIT,Vit
RNU6-626P,Gm22995
RNU6-340P,Gm22995
TSPAN15,Tspan15
ALS2,Als2
HIVEP2,Hivep2
SNORD83B,Snord83b
SNORD83A,SNORD83A
F2RL3,F2rl3
ARF5,Arf5
KDM1A,Kdm1a
SYNGR1,Syngr1
RYR1,Ryr1
LARGE1,Large1
UNC5C,Unc5c
RNU2-63P,Gm26105
RNU2-20P,Gm26105
RNU2-54P,Gm26105
RNU2-50P,Gm26105
RIOK2,Riok2
FSCN3,Fscn3
STYX,Styx
PRADC1,Pradc1
RUFY1,Rufy1
TAB1,Tab1
ADGRG6,Adgrg6
LIX1,Lix1
EIF4A3,Eif4a3l1
TMEM25,Tmem25
ARL8B,Arl8b
MGAT3,Mgat3
MIEF1,Mief1
TNFAIP1,Tnfaip1
CD2AP,Cd2ap
CKMT2,Ckmt2
,
IGBP1P2,Igbp1
IGBP1,Igbp1
GNPNAT1,Gnpnat1
ISX,Isx
METTL13,Eef1aknmt
RASGRF2,Rasgrf2
DGAT2L6,Dgat2l6
HMGXB4,Hmgxb4
RNU4-15P,U4
RNU4-55P,U4
,
ATF4,Atf4
BTF3L4,Btf3l4b
RNU6-746P,Gm23955
RNU6-532P,Gm23955
RNU6-1119P,Gm23955
GPR34,Gpr34
TIFAB,Tifab
CCSER1,Ccser1
NEUROG1,Neurog1
RPS19BP1,Rps19bp1
RN7SKP61,7SK
CXCL14,Cxcl14
MPP3,Mpp3
GPR82,Gpr82
VTA1,Vta1
NENF,Nenf
RNU6-1160P,Gm25552
SHISA5,Shisa5
AWAT1,Awat1
RNU6-510P,Gm24716
SLC25A48,Slc25a48
CACNA1I,Cacna1i
TNFRSF21,Tnfrsf21
ARVCF,Arvcf
PDE7A,Pde7a
PACC1,Pacc1
H2AL3,H2al1n
H2AL1Q,H2al1n
P2RY4,P2ry4
TFRC,Tfrc
IL9,Il9
TOM1,Tom1
RNU6-381P,Gm25207
STRN,Strn
NMBR,Nmbr
EDEM1,Edem1
DGKD,Dgkd
FERMT2,Fermt2
MAOA,Maoa
LECT2,Lect2
GJE1,Gje1
CAAP1,Caap1
SERPINB9,Serpinb9g
ENTHD1,Enthd1
ARR3,Arr3
TNK2,Tnk2
TEX46,Tex46
GRAP2,Grap2
GRID2,Grid2
SERPINB6,Serpinb6d
TMEM53,Tmem53
LNPEP,Lnpep
HMOX1,Hmox1
CITED2,Cited2
MCM5,Mcm5
SERPINB6,Serpinb6e
LACTBL1,Lactbl1
CDK15,Cdk15
SERPINB6,Serpinb6c
TXLNB,Txlnb
FAM83F,Fam83f
VWA1,Vwa1
ATOH1,Atoh1
DCAF11,Dcaf11
IFT20,Ift20
ATF7IP,Atf7ip
TNRC6B,Tnrc6b
TMEM88B,Tmem88b
NKAPL,Nkapl
ANKRD65,Ankrd65
RN7SKP87,7SK
MAOB,Maob
DCLRE1B,Dclre1b
ZKSCAN4,Zkscan4
PLAA,Plaa
RNU7-169P,Gm23779
RNU7-97P,Gm23779
ISCA1,AK157302
COX5B,Cox5b-ps
ZKSCAN8,Zkscan8
HECA,Heca
ADGRF1,Adgrf1
ABRACL,Abracl
TTC36,Ttc36
RASD2,Rasd2
PPP2R5A,Ppp2r5a
DNAJC5B,Dnajc5b
ADAMTS2,Adamts2
TREX1,Trex1
REPS1,Reps1
GAPDH,Gm10358
ATRIP,Atrip
PDZD11,Pdzd11
OR2B6,Olfr11
IQCM,Iqcm
SYNGAP1,Syngap1
OR2B2,Olfr1360
OR2B2,Olfr1359
MRPL20,Mrpl20
MAGI2,Magi2
RNU1-19P,Gm23330
CCT7,Cct7
H2BC5,H2bc14
H4C15,H4c11
TRIM55,Trim55
FZD7,Fzd7
NDP,Ndp
DSTYK,Dstyk
H1-5,H1f5
H3C7,H3c11
H3C10,H3c11
EFHC2,Efhc2
H2BC13,H2bc22
PLIN1,Plin1
CRH,Crh
IFT74,Ift74
TRGV2,Trgv7
TRGV4,Trgv7
TRGV1,Trgv7
TRGV3,Trgv7
TRGV5,Trgv7
TRGV8,Trgv7
TRGV11,Trgv4
TMEM97,Tmem97
BMPR1B,Bmpr1b
TRGC2,Trgc1
TRGC1,Trgc1
TMA7,Tma7
KIF4A,Kif4
TRGC2,Trgv3
TRGC1,Trgv3
ADSL,Adsl
ELAC2,Elac2
RNU6-767P,Gm22509
TRGC2,Trgc3
TRGC1,Trgc3
TRGC2,Trgc2
TRGC1,Trgc2
CCDC51,Ccdc51
CNOT1,Cnot1
TRGC2,Trgv1
TRGC1,Trgv1
KMT2A,Kmt2a
,Kmt2a
TRGC2,Trgc4
TRGC1,Trgc4
STARD3NL,Stard3nl
FUNDC1,Fundc1
GRM7,Grm7
KIAA2012,Gm973
CCNL2,Ccnl2
PEX11A,Pex11a
DUSP21,Dusp21
GDPD2,Gdpd2
DDIAS,Ddias
AP4B1,Ap4b1
PLBD1,Plbd1
FITM1,Fitm1
PSME1,Psme1
H3C3,H3c8
H3C13,H3c7
H4-16,H4c6
VAMP4,Vamp4
H1-3,H1f3
ECT2L,Ect2l
TOMM40,Tomm40
H3C13,H3c4
DLG3,Dlg3
LMCD1,Lmcd1
H2BC8,H2bc6
LRRC19,Lrrc19
H1-4,H1f4
RNU6-288P,Gm22452
FBXO41,Fbxo41
H2BC6,H2bc4
NSUN6,Nsun6
CCDC28A,Ccdc28a
H1-6,H1f6
RNF220,Rnf220
IDI2,Gm9745
WDR93,Wdr93
SGSM3,Sgsm3
,Gm25274
,Gm25274
,Gm25274
,Gm22115
,Gm22115
,Gm22115
IDI2,Idi2
STAG1,Stag1
ZNF354C,Zfp354c
,Gm23923
,Gm23923
,Gm23923
NHSL1,Nhsl1
IDI1,Idi1
NLK,Nlk
MESP1,Mesp1
EGR4,Egr4
MESP2,Mesp2
SSUH2,Ssu2
PRCP,Prcp
MUC4,Muc4
AP4B1,Gm43064
ZNF879,Zfp879
MYOC,Myoc
MUC20,Muc20
BCL2L15,Bcl2l15
CCNQ,Ccnq
RNU6-1300P,Gm23219
,Lyrm9
DDHD1,Ddhd1
HEBP2,Hebp2
MBNL1,Mbnl1
DTL,Dtl
GRM6,Grm6
RUBCN,Rubcn
ARFGEF3,Arfgef3
CAV3,Cav3
ZBTB9,Zbtb9
OXTR,Oxtr
PDIA3,Pdia3
ZBTB9,Gm50253
KDM6A,Kdm6a
RNU6-737P,Gm23002
SPACA6,Spaca6
PAX4,Pax4
GRK3,Grk3
NECTIN2,Nectin2
CD300LG,Cd300lg
ELL3,Ell3
EPHB2,Ephb2
MIR99B,Mir99b
ADGRF5,Adgrf5
ARL5B,Arl5b
MRTFA,Mrtfa
ITGAX,Itgax
PERP,Perp
RBBP5,Rbbp5
TNFAIP3,Tnfaip3
STX18,Stx18
SERINC4,Serinc4
ZNF454,Zfp454
MIRLET7E,Mirlet7e
MIR125A,Mir125a
HAS1,Has1
HEATR5B,Heatr5b
ZFP2,Zfp2
AURKAIP1,Aurkaip1
MALRD1,Malrd1
OLIG3,Olig3
EMC9,Emc9
IFNGR1,Ifngr1
SMARCAD1,Smarcad1
MPP2,Mpp2
P2RY1,P2ry1
C1QB,C1qb
TTYH1,Ttyh1
MIR1282,Gm22953
ARFRP1,Arfrp1
TMEM81,Tmem81
RAP2B,Rap2b
BMP4,Bmp4
USP40,Usp40
C1QC,C1qc
PLXNB1,Plxnb1
PTPN22,Ptpn22
RNU6-543P,Gm25335
RNU6-1203P,Gm25335
RNU6-122P,Gm23570
C1QA,C1qa
,C1qa
FYTTD1,Fyttd1
DIPK2B,Dipk2b
ERI3,Eri3
CRYBB2,Crybb2
IL22RA2,Il22ra2
MIR221,Mir221
MIR222,Mir222
PSME2,Psme2
RNU6-718P,Gm22783
RNU6-997P,Gm22783
IL20RA,Il20ra
ADGRL3,Adgrl3
CHST7,Chst7
ZNF354B,Zfp354b
TEX11,Tex11
FPR1,Fpr1
SLC35D3,Slc35d3
FPR3,Fpr2
EPHA8,Epha8
NOS2,Nos2
FPR3,Fpr3
PEX7,Pex7
FPR3,Fpr-rs4
GPATCH11,Gpatch11
ARHGEF26,Arhgef26
MXRA8,Mxra8
GUCY2C,Gucy2c
ATP5MGL,Atp5l
ATP5MG,Atp5l
BAK1,Bak1
RSBN1,Rsbn1
HYPK,Hypk
FBXW12,Fbxw21
MCHR1,Mchr1
SLC25A17,Slc25a17
CDKN3,Cdkn3
MAP3K5,Map3k5
MFAP1,Mfap1b
DMAP1,Dmap1
GRIN2A,Grin2a
NR1H3,Nr1h3
CP,Cp
ST13,St13
SNORA46,Gm26493
,Gm26493
PCCB,Pccb
SNORA50A,Gm26265
SNORA50A,Gm26265
SAP18,Sap18b
PPY,Ppy
CNIH1,Cnih1
SLC38A7,Slc38a7
ZBTB40,Zbtb40
ALMS1,Alms1
PROP1,Prop1
ARHGAP44,Arhgap44
IQCG,Iqcg
RNF31,Rnf31
,Rnf31
NOP58,Nop58
SLC9A7,Slc9a7
KLF17,Klf17
RPL35A,Rpl35a
GOT2,Got2
ANKRD66,Ankrd66
EIF2AK2,Eif2ak2
TEK,Tek
XPNPEP3,Xpnpep3
FBXW12,Fbxw13
HPGDS,Hpgds
MAP7,Map7
RNU6-651P,Gm23390
MFAP1,Mfap1a
H2AJ,H2aj
NAT8B,Nat8f7
NAT8,Nat8f7
LMLN,Lmln
RNU6-394P,Gm25160
MSL2,Msl2
SLC7A3,Slc7a3
FBXW12,Fbxw20
NAT8B,Nat8f3
NAT8,Nat8f3
PLXDC2,Plxdc2
NRG1,Nrg1
DNAJB7,Dnajb7
OSBPL11,Osbpl11
NOSIP,Nosip
RBX1,Rbx1
SULT6B1,Sult6b1
GMFB,Gmfb
NAT8B,Nat8f6
NAT8,Nat8f6
PPP2R3A,Ppp2r3a
NAT8B,Nat8f5
NAT8,Nat8f5
NAT8B,Nat8
NAT8,Nat8
NAT8B,Nat8f2
NAT8,Nat8f2
SNX4,Snx4
QRFPR,Qrfprl
SNORD70,Snord70
SNORD70B,Gm26293
SNORD11B,Gm26287
SNORD11,Snord11
EP300,Ep300
CEBPZOS,Cebpzos
INTS7,Ints7
PYY,Pyy
RP2,Rp2
ITPR3,Itpr3
NAT8B,Nat8f4
NAT8,Nat8f4
ZGPAT,Zgpat
WNT4,Wnt4
NAT8B,Nat8f1
NAT8,Nat8f1
CGRRF1,Cgrrf1
BCLAF1,Bclaf1
FBXW12,Fbxw14
EQTN,Eqtn
NAGS,Nags
IRF9,Irf9
DHX36,Dhx36
,Zfp354a
ZNF354A,Zfp354a
BCAM,Bcam
RNU6-864P,Gm22067
L3MBTL2,L3mbtl2
SNX12,Snx12
RAPGEF4,Rapgef4
DVL1,Dvl1
TMEM101,Tmem101
UBE4A,Ube4a
BMPR2,Bmpr2
GPR149,Gpr149
MSANTD5,Msantd5
C12orf60,BC049715
LSM12,Lsm12
HPS3,Hps3
SND1,Snd1
MSANTD5,BC049762
KCNMA1,Kcnma1
UGT1A8,Ugt1a10
UGT1A7,Ugt1a10
UGT1A10,Ugt1a10
UGT1A9,Ugt1a10
SNORA72,Gm24061
JADE3,Jade3
LGALS16,Lgals9
LGALS13,Lgals9
LGALS14,Lgals9
PLA2G7,Pla2g7
ANPEP,Anpep
FOXO4,Foxo4
CXorf65,Gm614
TAS1R3,Tas1r3
FAM117B,Fam117b
CDC42,Cdc42
RGN,Rgn
CNTN2,Cntn2
UQCC2,Uqcc2
,Gm20489
IL2RG,Gm20489
NDUFB11,Ndufb11
TNIP3,Tnip3
SLC38A10,Slc38a10
,Il2rg
IL2RG,Il2rg
CEBPZ,Cebpz
AP3S2,Ap3s2
MTFR2,Mtfr2
RBM10,Rbm10
CHADL,Chadl
CD3G,Cd3g
PDE7B,Pde7b
SMCO3,Smco3
RCN3,Rcn3
CPTP,Cptp
LRRC4,Lrrc4
RANGAP1,Rangap1
NDNF,Ndnf
MME,Mme
IP6K3,Ip6k3
CELA3A,Cela3a
CELA3B,Cela3a
MIR129-1,Mir129-1
FBXW12,Fbxw28
ART4,Art4
MYSM1,Mysm1
LEP,Lep
TDRD6,Tdrd6
MGP,Mgp
ARPIN,Arpin
ARPIN-AP3S2,Arpin
ERP27,Erp27
UGT1A8,Ugt1a9
UGT1A7,Ugt1a9
UGT1A10,Ugt1a9
UGT1A9,Ugt1a9
CBLC,Cblc
RAD18,Rad18
LEMD2,Lemd2
UGT1A8,Ugt1a8
UGT1A7,Ugt1a8
UGT1A10,Ugt1a8
UGT1A9,Ugt1a8
LPGAT1,Lpgat1
AHI1,Ahi1
RNU6-13P,Gm25484
CD3D,Cd3d
CELA3A,Cela3b
CELA3B,Cela3b
SLC25A27,Slc25a27
EPHB1,Ephb1
ZC3H7B,Zc3h7b
FCGRT,Fcgrt
RNU6-275P,Gm26203
RNU6-879P,Gm26203
RNU6-1309P,Gm26203
RNU6-992P,Gm26203
ICA1L,Ica1l
JUN,Jun
STRIT1,Strit1
RNU6-1106P,U6
RNU6-687P,U6
ASH1L,Ash1l
MIR150,Mir150
NDUFAF7,Ndufaf7
MICAL2,Mical2
,Lime1
LIME1,Lime1
TEF,Tef
INTS11,Ints11
UBA1,Uba1
NEK2,Nek2
MYB,Myb
FBXW12,Fbxw22
ARHGDIB,Arhgdib
WDR76,Wdr76
PHTF1,Phtf1
TOB2,Tob2
RNU6-258P,U6
FBXW12,Fbxw16
PHF5A,Phf5a
FPR3,Fpr-rs7
FPR3,Fpr-rs6
SLC30A1,Slc30a1
PRDM5,Prdm5
CYP39A1,Cyp39a1
ACO2,Aco2
CD3E,Cd3e
UGT1A6,Ugt1a7c
G6PC3,G6pc3
HBS1L,Hbs1l
FBXW12,Fbxw19
KY,Ky
PUSL1,Pusl1
MYOCD,Myocd
ZBTB46,Zbtb46
PDE6H,Pde6h
UGT1A6,Ugt1a6b
POLR3H,Polr3h
RBM28,Rbm28
MED12,Med12
MPZL2,Mpzl2
SLC6A9,Slc6a9
RNU6-366P,Gm22708
RNU6-299P,Gm22708
ABHD16B,Abhd16b
NEBL,Nebl
RCAN2,Rcan2
UGT1A6,Ugt1a6a
CSDC2,Csdc2
UGT1A4,Ugt1a5
UGT1A3,Ugt1a5
UGT1A5,Ugt1a5
MPZL3,Mpzl3
PMM1,Pmm1
FBXW12,Fbxw15
ITGAD,Itgad
WDR12,Wdr12
CLK4,Clk4
RN7SKP289,7SK
PRRT4,Prrt4
ALDH8A1,Aldh8a1
GRM4,Grm4
FBXW12,Fbxw24
NDUFB11,Ndufb11b
XRCC6,Xrcc6
RERG,Rerg
FBXW12,Fbxw25
,Nrg1
H2AL3,H2al2a
H2AL1Q,H2al2a
RNU6-1006P,Gm22140
ACP2,Acp2
SNORD23,Gm23839
CDH8,Cdh8
SGK1,Sgk1
MAD2L1,Mad2l1
RN7SKP70,7SK
VN1R5,Vmn1r32
MAP2K4,Map2k4
VN1R5,Vmn1r33
FBXW12,Fbxw18
TPRKB,Tprkb
ENPP5,Enpp5
UGT1A4,Ugt1a2
UGT1A3,Ugt1a2
UGT1A5,Ugt1a2
LENG8,Leng8
HLTF,Hltf
DESI1,Desi1
UGT1A1,Ugt1a1
MIR744,Mir744
CCDC24,Ccdc24
FBXW12,Fbxw26
BAHCC1,Bahcc1
SNU13,Snu13
SCN2B,Scn2b
MROH2A,Mroh2a
ENPP4,Enpp4
SCN4B,Scn4b
GHR,Ghr
SKIDA1,Skida1
HSPG2,Hspg2
CDH11,Cdh11
DDB2,Ddb2
CEP63,Cep63
PRRC2C,Prrc2c
FPR3,Fpr-rs3
CLIC5,Clic5
WRN,Wrn
KSR1,Ksr1
BCL3,Bcl3
PRKD3,Prkd3
MAP3K20,Map3k20
VN1R5,Vmn1r34
LENG9,Leng9
SRGAP3,Srgap3
COX6A2,Cox6a2
CDC42EP5,Cdc42ep5
PDLIM5,Pdlim5
FBXO4,Fbxo4
FBXW12,Fbxw27
RPS11,Rps11
C5orf51,AW549877
SPINK8,Spink8
OXCT1,Oxct1
SNORD35B,Snord35b
CEACAM16,Ceacam16
ANAPC13,Anapc13
CDK16,Cdk16
COL23A1,Col23a1
LILRB1,Lilra5
LILRA2,Lilra5
LILRA6,Lilra5
LILRA4,Lilra5
LILRA1,Lilra5
LILRA5,Lilra5
LILRB3,Lilra5
LILRB2,Lilra5
LILRB5,Lilra5
TMPRSS4,Tmprss4
PURG,Purg
FGGY,Fggy
TEX15,Tex15
ZNF18,Zkscan6
VN1R5,Vmn1r35
CDH5,Cdh5
RNU6-1140P,Gm23244
VN1R5,Vmn1r36
MLLT10,Mllt10
SMIM35,BC049352
VN1R5,Vmn1r37
MEI1,Mei1
ACTG1,Actg1
NME6,Nme6
DUSP11,Dusp11
PPP2CB,Ppp2cb
ARMC5,Armc5
,Raet1e
RAET1E,Raet1e
QPCT,Qpct
UBXN8,Ubxn8
USP11,Usp11
BEAN1,Bean1
CEACAM19,Ceacam19
WSB1,Wsb1
VN1R5,Vmn1r38
CDC42EP3,Cdc42ep3
NCR1,Ncr1
FIGLA,Figla
PPP2R1A,Ppp2r1a
CDCA7,Cdca7
VN1R5,Vmn1r39
IL10RA,Il10ra
THUMPD3,Thumpd3
PARVA,Parva
GSR,Gsr
,Raet1d
RAET1E,Raet1d
LDLRAD2,Ldlrad2
FSCN2,Fscn2
NLGN3,Nlgn3
VN1R4,Vmn1r233
ACAP3,Acap3
RMDN2,Rmdn2
DNAH9,Dnah9
CAMP,Camp
RNU6-909P,Gm22591
RNU6-979P,Gm22591
SLC2A12,Slc2a12
TMPRSS13,Tmprss13
IMPDH1,Impdh1
DNAJC1,Dnajc1
TBPL1,Tbpl1
PVR,Pvr
GJB1,Gjb1
HJURP,Hjurp
ARAF,Araf
FXYD6,Fxyd6
CYP1B1,Cyp1b1
PARD3,Pard3
TCF21,Tcf21
ZNF665,Zfp160
ZNF160,Zfp160
RPS12,Rps12
GP6,Gp6
PHYKPL,Phykpl
CARF,Carf
PLCXD3,Plcxd3
CDC25A,Cdc25a
SNORA33,Snora33
C6,C6
SNORD100,Snord100
SNORD101,Gm23130
COMMD3,Commd3
IGSF23,Igsf23
SLC18B1,Slc18b1
B4GALT2,B4galt2
IDH2,Idh2
